lotid,logerror,transactiondate,aircond,style,basement,numbath,numbedroom,classbuild,qualitybuild,decktype,finishedarea1st,finishedarea,perimeterarea,totalarea,finishedareaEntry,countycode,numfireplace,numfullbath,garagenum,garagearea,tubflag,heatingtype,latitude,longitude,lotarea,poolnum,poolarea,citycode,countycode2,neighborhoodcode,regioncode,roomnum,storytype,num34bath,material,unitnum,year,numstories,fireplace,buildvalue,parcelvalue,taxyear,landvalue,totaltaxvalue,taxdelinquencyflag,taxdelinquencyyear,mypointer
10931286,,"",1,,,1,1,,7,,,985,,,,6037,0,1,,,,2,34151600,-118364000,36682,1,,12447,3101,27431,96447,0,,,,1,1963,,,96984,219469,2015,122485,2738.16,"",,34576
12441531,,"",,,,1,2,,7,,,1382,,,,6037,0,1,,,,7,33883900,-118179859,9239,,,46298,3101,276476,96239,0,,,,1,1947,,,36491,54211,2015,17720,772.87,Y,15,16695
11153187,,"",1,,,1,2,,7,,,809,,,,6037,0,1,,,,2,34402200,-118467000,112113,1,,54311,3101,26134,96352,0,,,,1,1990,,,103720,159897,2015,56177,2409.64,"",,8817
11119069,,"",1,,,2,3,,4,,,1237,,,,6037,0,2,,,,2,34434634,-118547869,7797,,,54311,3101,48200,96377,0,,,,1,1989,,,103000,495000,2015,392000,7376.32,"",,2965
12022751,,"",1,,,3,2,,1,,,2903,,,,6037,0,3,,,,2,34103053,-118386528,20013,1,,12447,3101,274049,96050,0,,,,1,1974,,,207534,1037712,2015,830178,13002.61,"",,9302
10931659,,"",,,,1,1,,7,,,936,,,,6037,0,1,,,,7,34150135,-118363619,4616,,,12447,3101,27431,96447,0,,,,1,1938,,,101998,454911,2015,352913,7020.3,Y,15,6480
11583142,,"",1,,,2,1,,1,,,1212,,,,6037,0,2,,,,2,34023700,-118494000,30008,,,26964,3101,761546,96150,0,,,,1,1982,,,225311,742841,2015,517530,9069.38,"",,936
11096564,,"",1,,,2,3,,7,,,1678,,,,6037,0,2,,,,2,34223510,-118590628,5593,1,,12447,3101,30731,96339,0,,,,1,1968,,,72195,92164,2015,19969,1232.59,"",,5995
12153488,,"",1,,,3,4,,4,,,4042,,,,6037,0,3,,,,2,34209921,-118201731,12075,1,,46080,3101,,96271,0,,,,1,1982,,,551910,939179,2015,387269,11137.2,"",,34986
11147864,,"",1,,,2,3,,4,,,1553,,,,6037,0,2,,,,2,34424875,-118427687,120986,,,54311,3101,37739,96401,0,,,,1,1980,,,230378,288535,2015,58157,3941.22,"",,2599
12912722,-0.1031,2016-08-18,1,,,3,3,,7,,,1705,,,,6037,0,3,,,,2,34096153,-117865270,7158,,,24245,3101,,96475,0,,,,1,1956,,,137465,300591,2015,163126,3768.02,"",,29979
13994760,,"",,,,2.5,4,,,,,1525,,,,6059,0,2,2,460,,,33819717,-117956878,2460,,,16764,1286,275496,97023,7,,1,,,1972,2,,105913,3e+05,2015,194087,4318.58,"",,7770
11142994,,"",1,,,2,2,,7,,,1268,,,,6037,0,2,,,,2,34400300,-118482000,357203,,,54311,3101,26134,96352,0,,,,1,1980,,,119539,286800,2015,167261,4486.39,"",,10079
12857442,,"",1,,,3,4,,4,,,2150,,,,6037,0,3,,,,2,33957889,-117992559,24993,1,,14634,3101,,96171,0,,,,1,1966,,,261647,569076,2015,307429,7106.5,"",,20871
12869176,,"",1,,,2,3,,4,,,1349,,,,6037,0,2,,,,2,34097617,-117704056,7594,,,30908,3101,764153,96469,0,,,,1,2007,,,183443,192022,2015,8579,2750.19,"",,13125
11041099,,"",1,,,2,4,,4,,,2121,,,,6037,0,2,,,,2,34243912,-118456991,7679,1,,12447,3101,13017,96369,0,,,,1,1958,,,192607,338014,2015,145407,4257.09,"",,579
13056820,-0.1267,2016-08-03,1,,,3,3,,4,,,1367,,,,6037,0,3,,,,2,34147634,-117913753,361846,,,37015,3101,,96464,0,,,,1,1996,,,156800,444000,2015,287200,5247.79,"",,17830
17074693,,"",,,,1,2,,,,702,702,,,702,6111,0,1,1,153,,,34288367,-119299751,4664,,,34543,2061,761218,97081,4,,,,,1926,1,,60000,386000,2016,326000,4127.58,"",,34876
11128705,0.0119,2016-06-10,1,,,3,4,,4,,,2303,,,,6037,0,3,,,,2,34279073,-118555812,9975,,,12447,3101,275078,96356,0,,,,1,1978,,,191224,265113,2015,73889,3516.38,"",,9221
10813775,,"",1,,,8,6,,9,,,7652,,,,6037,0,8,,,,2,34155912,-118550044,46587,1,,12447,3101,47950,96379,0,,,,1,1939,,,709580,1192715,2016,483135,14711.71,"",,32765
14162743,,"",,,,2.5,3,,,,,1659,,,,6059,0,2,2,456,,,33901181,-117828385,4500,1,,21412,1286,,97078,8,,1,,,1986,2,,168381,267868,2015,99487,3304.98,"",,29784
10805156,,"",1,,,2,2,,7,,,905,,,,6037,0,2,,,,2,34168600,-118525000,60894,1,,12447,3101,51906,96349,0,,,,1,1967,,,64774,132743,2015,67969,1688.74,"",,34161
17143627,,"",,,,3,4,,,,1132,1992,,,1132,6111,1,3,2,483,,,34222712,-119000595,5545,,,51239,2061,,97091,8,,,,,1994,2,,212188,351489,2015,139301,3758.28,"",,15878
11702161,,"",,,,1,2,,7,,,996,,,,6037,0,1,,,,7,34000739,-118320811,8099,,,12447,3101,115729,96024,0,,,,1,1916,,,48820,162157,2015,113337,2146.05,Y,15,7820
17255760,,"",,,,2,4,,,,1463,1463,,,1463,6111,1,2,2,546,,,34269950,-118730764,8440,1,800,27110,2061,,97116,6,,,,,1961,1,,78040,99480,2016,21440,1451.38,"",,5652
12043738,,"",1,,,3,3,,4,,,1600,,,,6037,0,3,,,,2,34220700,-118250000,7204,,,45457,3101,273400,96330,0,,,,1,1981,,,163015,435458,2015,272443,4810.96,"",,2672
10935078,,"",1,,,2,2,,4,,,1097,,,,6037,0,2,,,,2,34127001,-118348523,7402,,,12447,3101,274049,96049,0,,,,1,1952,,,106566,532843,2015,426277,6651.13,"",,20397
12320333,,"",1,,,3,2,,4,,,1571,,,,6037,0,3,,,,2,33943251,-118161454,1553,1,,47762,3101,,96125,0,,,,1,1973,,,129000,322000,2015,193000,4106.44,"",,28866
11647523,,"",,,,3,4,,1,,,2168,,,,6037,0,3,,,,2,34069605,-118457864,7459,1,,12447,3101,118920,96030,0,,,,1,1936,,,304024,1520121,2015,1216097,18590.17,"",,19606
12715446,,"",1,,,2,2,,4,,,1325,,,,6037,0,2,,,,2,33770620,-118379217,1770,1,,33727,3101,,96121,0,,,,1,1977,,,192700,660000,2015,467300,8942.58,"",,30981
17131573,,"",,,,2,3,,,,1196,1196,,,1196,6111,1,2,2,418,,,34214239,-119051943,6050,,,51239,2061,,97089,6,,,,,1960,1,,152000,436000,2015,284000,4662.34,"",,31108
14352881,,"",13,,,2.5,4,,,,,2470,,,,6059,2,2,2,441,,,33706168,-117757663,5118,,,52650,1286,276486,96954,8,,1,,,1978,2,,178773,898597,2016,719824,9197.56,"",,11214
12702157,,"",1,,,4,5,,1,,,4565,,,,6037,0,4,,,,2,33741370,-118325960,19675,1,,54053,3101,,96122,0,,,,1,1975,,,681191,1607835,2015,926644,18054.85,"",,21459
17282596,-0.004,2016-06-17,,,,2,3,,,,1627,2311,,,1627,6111,1,2,2,462,,,34203908,-118846143,15522,1,646,34278,2061,,96385,7,,,,,1959,1,,303190,491941,2015,188751,5187.86,"",,11453
10782697,,"",1,,,2,3,,4,,,1156,,,,6037,0,2,,,,2,34189300,-118548000,236230,1,,12447,3101,40548,96364,0,,,,1,1977,,,155019,209368,2015,54349,2593,"",,16530
11247960,,"",1,,,2,3,,7,,,1402,,,,6037,0,2,,,TRUE,2,34621933,-117858800,39097,,,5534,3101,,97318,0,,,,1,1985,,,74525,93487,2015,18962,1230.73,"",,24547
17127832,,"",,,,3,4,,,66,1432,2438,,,1432,6111,1,3,2,440,,,34236511,-119063939,10235,1,520,51239,2061,,97089,7,,,,,1978,2,,334431,668862,2015,334431,7159.34,"",,27769
11008918,,"",1,,,3,4,,4,,,2229,,,,6037,0,3,,,,2,34306161,-118509595,7947,,,12447,3101,31817,96370,0,,,,1,1984,,,217500,655000,2015,437500,8065.29,"",,9797
10782373,,"",1,,,3,5,,4,,,2611,,,,6037,0,3,,,,2,34185455,-118539790,6479,1,,12447,3101,47950,96364,0,,,,1,1989,,,153691,358613,2015,204922,4585.63,"",,1776
10970513,,"",,,,2,4,,7,,,1740,,,,6037,0,2,,,,2,34315160,-118431477,9526,1,,12447,3101,34213,96368,0,,,,1,1957,,,82202,161630,2015,79428,2094.08,"",,18091
12050700,,"",1,,,3,3,,8,,,2126,,,,6037,0,3,,,,2,34180704,-118289386,8289,1,,45457,3101,273617,96320,0,,,,1,1934,,,249589,540533,2016,290944,5925.62,"",,16832
10712888,,"",1,,,2,4,,8,,,1875,,,,6037,0,2,,,,2,34219553,-118640016,11028,1,,12447,3101,268588,96339,0,,,,1,1963,,,72674,100404,2016,27730,1395.61,"",,6069
13908027,,"",,,,1.5,3,,,,,1495,,,,6059,0,1,2,525,,,33838672,-117979364,6060,,,16764,1286,118872,97020,5,,1,,,1957,1,,74178,351780,2015,277602,4274.4,"",,8609
11553469,,"",,,,3,3,,1,,,2688,,,,6037,0,3,,,TRUE,2,34018539,-118440906,6336,,,12447,3101,116415,96047,0,,,,1,1948,,,339097,729870,2015,390773,9023.13,"",,4450
11200819,-0.0171,2016-07-25,1,,,2,4,,7,,,1308,,,,6037,0,2,,,,2,34575766,-118100231,6990,,,40227,3101,,97328,0,,,,1,1956,,,37712,44827,2015,7115,1363.22,"",,12400
10903496,,"",1,,,4,5,,7,,,2703,,,,6037,0,4,,,,2,34160966,-118419322,7103,1,,12447,3101,27080,96424,0,,,,1,1962,,,439000,1097000,2016,658000,13310.93,"",,10171
14353392,,"",,,,2.5,4,,,,,2078,,,,6059,1,2,2,456,,,33701221,-117765341,4998,1,,52650,1286,276486,96954,8,,1,,,1980,2,,203248,373641,2015,170393,3916.56,"",,12779
11971698,,"",,,,1,2,,7,,,838,,,,6037,0,1,,,,7,34124367,-118209845,6077,,,12447,3101,115609,96023,0,,,,1,1922,,,89700,448400,2015,358700,6685.96,Y,14,32526
12527355,,"",1,,,3,2,,10,,,2865,,,,6037,0,3,,,TRUE,2,33753080,-118122428,2395,,,46298,3101,116828,96237,0,,,,1,1982,,,800383,1192976,2015,392593,14236.09,"",,32353
17171238,,"",,,,2,2,,,,1058,1058,,,1058,6111,1,2,1,240,,,34148535,-119213459,2450,,,47198,2061,,97106,5,,,,,1957,1,,62000,552000,2015,490000,6167.52,"",,22305
11101744,,"",1,,,2,3,,4,,,1556,,,,6037,0,2,,,,2,34222514,-118530472,8047,1,,12447,3101,33183,96355,0,,,,1,1956,,,98830,174369,2015,75539,2274.22,"",,26891
11579350,,"",13,,,0,0,4,4,,,,,7392,,6037,0,,,,,,34046979,-118489822,10008,,,12447,3101,113910,96149,0,,,,1,2003,1,,904127,2502077,2015,1597950,30876.54,"",,756
13062551,,"",1,,,3,4,,4,,,3079,,,,6037,0,3,,,,2,34028807,-117781990,35162,1,,20008,3101,,96506,0,,,,1,1987,,,435998,588403,2015,152405,7610.56,"",,29242
10745380,,"",1,,,3,5,,7,,,3224,,,,6037,0,3,,,,2,34155535,-118767596,8324,1,,9840,3101,764096,96336,0,,,,1,1983,,,251432,405436,2016,154004,4859.52,"",,8840
10854162,,"",,,,2,3,,7,,,1815,,,,6037,0,2,,,,2,34162923,-118474382,10042,1,,12447,3101,51906,96426,0,,,,1,1951,,,161000,806000,2015,645000,9781.62,"",,10995
17162783,,"",,,,3.5,5,,,,1787,2817,,,1787,6111,1,3,1,340,,,34203699,-119181726,7000,,,13150,2061,,97101,9,,1,,,2003,2,,271278,382145,2015,110867,4598.02,"",,24283
10826249,,"",,,,3,3,,4,,,1878,,,,6037,0,3,,,,2,34205456,-118444793,10393,1,,12447,3101,41466,96414,0,,,,1,1954,,,88695,221740,2015,133045,2798.38,"",,26724
11041573,,"",1,,,3,3,,4,,,1708,,,,6037,0,3,,,,2,34243044,-118451449,37199,,,12447,3101,13176,96411,0,,,,1,2001,,,196663,294992,2015,98329,3631.85,"",,18019
11011221,,"",1,,,3,3,,4,,,1857,,,,6037,0,3,,,,2,34323551,-118481904,12983,,,12447,3101,34213,96368,0,,,,1,1983,,,182285,346448,2015,164163,5379,"",,32497
10745564,,"",1,,,4,4,,7,,,3833,,,,6037,0,4,,,,2,34155827,-118763532,13884,1,,9840,3101,764097,96336,0,,,,1,1986,,,347838,956576,2016,608738,11037.58,"",,25365
17168625,,"",,,,2,3,,,,1252,1252,,,1252,6111,0,2,1,360,,,34171746,-119190613,6119,,,13150,2061,246825,97104,6,,,,,1959,1,,176480,337633,2016,161153,3835.34,"",,23914
10803990,,"",1,,,1,1,,4,,,769,,,,6037,0,1,,,,2,34167800,-118524000,60951,1,,12447,3101,51906,96349,0,,,,1,1971,,,68000,264000,2015,196000,2877.6,"",,8917
11152885,,"",1,,,3,4,,4,,,2391,,,,6037,0,3,,,,2,34394324,-118472043,8279,,,54311,3101,26134,96352,0,,,,1,1993,,,208075,481429,2015,273354,7715.2,"",,5403
13877415,,"",13,,,2,2,,,,,2140,,,,6059,0,2,2,505,,,33839198,-117918479,10336,,,16764,1286,275695,97024,5,,,,,1963,1,,71822,108078,2015,36256,1494.24,"",,21164
10770978,,"",1,,,4,4,,4,,,2721,,,,6037,0,4,,,,2,34207977,-118591265,7349,,,12447,3101,30731,96339,0,,,,1,2002,,,270018,458379,2015,188361,7339.11,"",,1220
11165368,,"",1,,,2,3,,7,,,1196,,,,6037,0,2,,,,2,34392159,-118557361,4665,1,,54311,3101,48200,96378,0,,,,1,1976,,,172850,327872,2015,155022,4744.08,"",,13054
11036766,,"",1,,,3,2,,8,,,1295,,,,6037,0,3,,,,2,34240800,-118445000,33801,1,,12447,3101,13176,96411,0,,,,1,1980,,,155330,243350,2016,88020,2955.77,"",,17781
10853718,0.006,2016-12-22,1,,,3,4,,4,,,3010,,,,6037,0,3,,,,2,34162932,-118488707,15879,1,,12447,3101,51906,96426,0,,,,1,1950,,,421019,1075102,2015,654083,13290.79,"",,28921
10798305,,"",1,,,1,1,,4,,,605,,,,6037,0,1,,,,2,34177900,-118540000,230076,1,,12447,3101,47950,96379,0,,,,1,1973,,,58695,78257,2015,19562,1021.93,"",,11545
17156617,,"",,,,2.5,3,,,,625,1361,,,625,6111,1,2,2,0,,,34178670,-119209098,1489,,,47198,2061,,97109,5,,1,,,1981,2,,162329,249731,2015,87402,2935.3,"",,35164
14680310,,"",1,,,1,1,,,,,814,,,,6059,0,1,1,0,,6,33671007,-117773285,,1,,52650,1286,274828,96952,4,,,,,1977,1,,72778,162287,2016,89509,1793.26,"",,22292
11602370,,"",1,,,4,5,,4,,,2929,,,,6037,0,4,,,,2,34049009,-118396074,6514,,,12447,3101,403183,96016,0,,,,1,1948,,,562159,1485611,2015,923452,18184.35,"",,16860
10743754,,"",1,,,1,2,,8,,,1016,,,,6037,0,1,,,,2,34146000,-118742000,22122,,,9840,3101,764089,96336,0,,,,1,1981,,,102492,157573,2016,55081,2055.51,"",,13298
10875613,,"",1,,,2,4,,7,,,1248,,,,6037,0,2,,,,2,34218642,-118390468,6715,,,12447,3101,41131,96450,0,,,,1,1947,,,132553,313312,2015,180759,3930.47,"",,33773
17206250,,"",,,,1.5,3,,,,673,1514,,,673,6111,0,1,1,0,,,34293801,-118846862,1306,,,25974,2061,,97097,5,,1,,,1980,2,,103000,290000,2015,187000,3255.5,"",,24391
12057097,0.0908,2016-05-27,,,,1,3,,4,,,1822,,,,6037,0,1,,,,2,34173748,-118274096,9234,,,45457,3101,273837,96321,0,,,,1,1925,,,53426,99710,2015,46284,1167.07,"",,19464
14041030,,"",,,,2,4,,,,,1615,,,,6059,0,2,2,430,TRUE,,33721742,-118007385,6000,1,,25218,1286,,96965,7,,,,,1963,1,,109686,390204,2015,280518,4529.46,"",,578
11086836,,"",1,,,3,3,,8,,,1488,,,,6037,0,3,,,,2,34250700,-118595000,122458,1,,12447,3101,37835,96346,0,,,,1,1981,,,99052,123807,2016,24755,1612.1,"",,19898
11882596,-0.0576,2016-06-03,1,,,2,3,,4,,,1261,,,,6037,0,2,,,,2,34105700,-118151000,20007,1,,27183,3101,,96280,0,,,,1,1962,,,111474,462624,2015,351150,5824.03,"",,6269
11522207,,"",,,,2,1,,4,,,920,,,,6037,0,2,,,,7,34008400,-118396000,267179,,,51617,3101,762188,96095,0,,,,1,1973,,,100552,234555,2015,134003,2946.63,Y,11,9000
14216768,,"",13,,,3,5,,,,,3350,,,,6059,0,3,2,671,,,33842012,-117788951,10912,1,,16764,1286,113455,97026,11,,,,,1980,2,,367141,586558,2016,219417,6333.84,"",,32415
11105861,,"",1,,,2,3,,7,,,1250,,,,6037,0,2,,,,2,34413600,-118467000,843582,,,54311,3101,37739,96374,0,,,,1,1980,,,163185,240008,2015,76823,3930.62,"",,24465
14265540,,"",13,,,2.5,3,,,,,1829,,,,6059,0,2,2,522,,,33704884,-117882071,6000,,,47568,1286,268482,97007,7,,1,,,1977,2,,166920,460737,2015,293817,5567.12,"",,614
17239153,,"",,,,3.5,4,,,,1602,2202,,,1602,6111,1,3,2,564,,,34289439,-118699556,9200,,,27110,2061,,97116,8,,1,,,1964,1,,171883,254807,2015,82924,3084.14,"",,34084
17227663,,"",,,,2.5,4,,,,927,1891,,,927,6111,1,2,2,431,,,34280619,-118731047,4563,,,27110,2061,,97116,8,,1,,,1984,2,,256922,428200,2016,171278,4959.32,"",,16101
17279487,,"",,,,2.5,3,,,,990,1991,,,990,6111,1,2,2,0,,,34222503,-118853940,3484,,,34278,2061,,96383,6,,1,,,1979,2,,136064,191585,2016,55521,2005.02,"",,21413
10985397,,"",1,,,2,4,,7,,,1424,,,,6037,0,2,,,,2,34278331,-118410142,6062,,,12447,3101,40215,96361,0,,,,1,1987,,,54638,171731,2015,117093,2289.08,"",,5284
14305549,,"",13,,,3,4,,,,,2591,,,,6059,0,3,2,504,TRUE,,33690796,-117786944,6750,,,52650,1286,273611,96941,8,,,,,1976,2,,197600,594642,2016,397042,6136.68,"",,12618
10860543,,"",1,,,2,2,,4,,,1211,,,,6037,0,2,,,,2,34154100,-118438000,27176,1,,12447,3101,27080,96424,0,,,,1,1991,,,86761,216905,2015,130144,4373.46,"",,32869
11548519,-0.0726,2016-12-02,1,,,3,2,,10,,,2438,,,,6037,0,3,,,,2,33992961,-118457570,3330,,,12447,3101,21056,96127,0,,,,1,2009,,,625064,1056859,2015,431795,12950.17,"",,23703
13850906,,"",,,,2.5,3,,,,,2085,,,,6059,2,2,2,617,,,33945371,-117933713,8750,1,,18874,1286,,96186,7,,1,,,1963,1,,153393,600192,2015,446799,7137.26,"",,35252
17290783,,"",,,,4.5,5,,,,5123,5123,,,5123,6111,3,4,3,871,,,34190106,-118803799,20187,1,684,34278,2061,,96385,10,,1,,,1984,1,,835363,2386752,2015,1551389,25195.24,"",,28156
17094439,,"",,,,2,4,,,,1486,1486,,,1486,6111,0,2,2,495,,,34282148,-119163863,6405,,,34543,2061,,97084,2,,,,,1973,1,,167691,279482,2015,111791,3029.98,"",,25361
17295579,,"",,,,2.5,2,,,66,944,1692,,,944,6111,1,2,1,0,,,34148837,-118833662,3920,,,41673,2061,,96384,7,,1,,,1974,2,,170740,284563,2015,113823,3650.52,"",,32471
10989449,,"",1,,,1,2,,7,,,668,,,,6037,0,1,,,,2,34254219,-118355747,19547,,,12447,3101,33952,96282,0,,,,1,1920,,,27255,254651,2015,227396,3333.05,"",,16293
11913893,,"",1,,,3,4,,4,,,2289,,,,6037,0,3,,,,2,34114853,-118104567,13772,,,54299,3101,273572,96296,0,,,,1,1937,,,345292,1726466,2015,1381174,21052.26,"",,12364
17152782,,"",,,,3,4,,,66,1137,2192,,,1137,6111,1,3,2,0,,,34180393,-119228529,2800,,,13150,2061,,97106,9,,,,,1971,2,,301715,502853,2015,201138,6546.02,"",,17466
14262236,,"",,,,1.5,3,,,,,1267,,,,6059,0,1,1,383,,,33716685,-117904290,6100,,,47568,1286,268055,97004,5,,1,,,1958,1,,62550,264270,2015,201720,3261.5,"",,2716
11986542,,"",1,,,2,2,,4,,,1301,,,,6037,0,2,,,,2,34074000,-118362000,14992,,,12447,3101,276450,96029,0,,,,1,1980,,,105349,199275,2015,93926,2513.24,"",,5213
17082833,,"",,,,1.5,2,,,,1208,1208,,,1208,6111,1,1,1,360,,,34275414,-119246023,7080,,,34543,2061,761055,97083,4,,1,,,1948,1,,143135,496814,2016,353679,5225.42,"",,30465
11167630,,"",1,,,2,2,,7,,,864,,,,6037,0,2,,,,2,34406158,-118549009,3804,,,54311,3101,48200,96378,0,,,,1,1981,,,73000,361000,2015,288000,5542.99,"",,18304
10900528,,"",1,,,4,4,,1,,,4388,,,,6037,0,4,,,,2,34160992,-118382671,8833,,,12447,3101,268551,96446,0,,,,1,2007,,,665852,1228958,2015,563106,15078.3,"",,14475
11668005,,"",1,,,6,5,,10,,,5428,,,,6037,0,6,,,,2,34063946,-118541515,20946,1,,12447,3101,19810,96120,0,,,,1,1988,,,2165761,6473744,2016,4307983,77590.44,"",,25613
14303247,,"",13,,,2.5,3,,,,,1941,,,,6059,2,2,2,400,,,33706182,-117780114,3060,,,52650,1286,273611,96941,8,,1,,,1976,2,,155150,639000,2016,483850,6567.58,"",,18329
11307316,,"",1,,,3,4,,4,,,2257,,,,6037,0,3,,,,2,34680337,-118208105,6868,,,5534,3101,,97319,0,,,,1,2005,,,207973,259991,2015,52018,4084.7,Y,14,33223
10754548,,"",1,,,3,4,,7,,,2446,,,,6037,0,3,,,,2,34137347,-118652694,4315,,,37688,3101,51224,96337,0,,,,1,1988,,,200518,459695,2016,259177,6189.39,"",,7667
11680563,0.1284,2016-08-18,1,,,3,4,,4,,,2395,,,,6037,0,3,,,,2,34065826,-118646541,30971,1,,12520,3101,,96116,0,,,,1,1965,,,227254,582077,2015,354823,7306.33,"",,22106
12027057,,"",1,,,2,3,,7,,,1862,,,,6037,0,2,,,,2,34121967,-118360272,9234,1,,12447,3101,274049,96027,0,,,,1,1958,,,294703,1473520,2016,1178817,17731.75,"",,7167
11879157,,"",1,,,2,2,,8,,,987,,,,6037,0,2,,,,2,34107400,-118182000,73626,1,,12447,3101,417433,96023,0,,,,1,1989,,,108313,175944,2016,67631,2106.8,"",,18155
10906854,,"",,,,3,2,,4,,,2268,,,,6037,0,3,,,,2,34155193,-118406379,11663,1,,12447,3101,47880,96449,0,,,,1,1937,,,166074,340222,2015,174148,4259.59,"",,11877
17162694,,"",,,,1,3,,,,1553,1553,,,1553,6111,1,1,2,420,,,34204042,-119184625,10980,,,13150,2061,,97101,6,,,,,1915,1,,27631,45940,2015,18309,618.5,"",,15617
10989149,,"",1,,,3,4,,4,,,2690,,,,6037,0,3,,,,2,34254666,-118366125,19996,1,,12447,3101,33952,96282,0,,,,1,1984,,,412855,691671,2015,278816,8668.08,"",,10434
14015450,,"",,,,2.5,3,,,,,1604,,,,6059,0,2,2,483,,,33832300,-118006000,1495,,,16764,1286,118872,97020,7,,1,,,1981,2,,134644,311134,2015,176490,4618.34,"",,5414
17136109,,"",,,,2,3,,,,1196,1196,,,1196,6111,1,2,2,418,,,34221625,-119031382,7081,,,51239,2061,,97089,6,,,,,1961,1,,224142,373567,2015,149425,3999.42,"",,24861
11648799,,"",1,,,5,5,,10,,,4830,,,,6037,0,5,,,,2,34090693,-118446441,35921,1,,12447,3101,113688,96058,0,,,,1,1979,,,2539342,5298795,2015,2759453,64757.65,"",,16467
13917069,,"",,,,2,2,,,,,1467,,,,6059,0,2,2,546,,,33849191,-117897832,12826,1,,16764,1286,274765,97024,5,,,,,1952,1,,103600,221152,2015,117552,2857.82,"",,9160
17252399,,"",,,,2,4,,,,1338,1338,,,1338,6111,0,2,2,410,,,34257420,-118751872,7054,,,27110,2061,,97118,6,,,,,1964,1,,124259,182799,2015,58540,2306.4,"",,14607
17256373,,"",,,,2,4,,,,1303,1303,,,1303,6111,1,2,2,574,,,34268045,-118741889,12700,1,360,27110,2061,,97118,6,,,,,1964,1,,45526,62048,2016,16522,1052.26,"",,19879
14447574,,"",,7,,2,2,,,,,1526,,,,6059,0,2,2,501,,6,33451010,-117650884,2848,1,,13693,1286,,96982,5,,,6,,1978,1,TRUE,123947,604073,2016,480126,6493.02,"",,7517
10868147,,"",1,,,3,4,,9,,,2485,,,,6037,0,3,,,,2,34142513,-118500001,27233,1,,12447,3101,51906,96426,0,,,,1,1957,,,454832,1165507,2016,710675,7318.05,"",,27927
11655456,,"",,,,6,5,,4,,,3708,,,,6037,0,6,,,,2,34107749,-118403799,18653,1,,12447,3101,113749,96086,0,,,,1,1936,,,329388,1147273,2015,817885,14263.01,"",,10807
17286436,,"",,,,2,2,,,,1035,1035,,,1035,6111,1,2,2,0,,,34176648,-118893557,2368,,,34278,2061,46736,96351,5,,,,,1978,1,,131097,218491,2016,87394,2287.8,"",,10491
17245389,,"",,,,2,3,,,,1205,1205,,,1205,6111,0,2,2,483,,,34272753,-118742577,6900,1,352,27110,2061,,97118,5,,,,,1964,1,,180454,280670,2015,100216,3429.14,"",,12408
12072274,,"",1,,,6,4,,12,,,5475,,,,6037,0,6,,,,2,34168510,-118241698,19753,1,,45457,3101,275257,96326,0,,,,1,2003,,,1229401,1542840,2015,313439,17269,"",,33982
17194149,,"",,,,3,4,,,,1696,2914,,,1696,6111,1,3,2,624,,,34171879,-118964739,7971,,,34278,2061,46736,96351,9,,,,,2000,2,,321975,534793,2016,212818,6069.62,"",,17904
10904343,,"",1,,,3,4,,4,,,2222,,,,6037,0,3,,,,2,34160782,-118424094,7206,1,,12447,3101,27080,96424,0,,,,1,1940,,,288000,961000,2015,673000,12842.7,"",,15537
17299992,,"",,,,4.5,5,,,,1771,3932,,,1771,6111,2,4,2,632,,,34190061,-118761111,8447,1,336,53655,2061,,96393,10,,1,,,2001,2,,639712,1034863,2016,395151,12646.14,"",,31023
10819139,,"",,,,2,4,,7,,,1556,,,,6037,0,2,,,,7,34212988,-118511819,6235,1,,12447,3101,32368,96355,0,,,,1,1951,,,57889,248466,2015,190577,3155,"",,6747
10821915,,"",,,,1,3,,7,,,1112,,,,6037,0,1,,,,7,34207731,-118480848,7799,1,,12447,3101,41466,96415,0,,,,1,1948,,,34044,57075,2015,23031,750.59,"",,8616
10729706,,"",,,,2,3,,7,,,1467,,,,6037,0,2,,,,2,34189321,-118637708,7218,1,,12447,3101,268588,96342,0,,,,1,1959,,,85392,276875,2015,191483,3490.37,"",,19080
17072662,-0.00563512018306,2017-04-26,,,,2,2,,,,1291,1291,,,1291,6111,0,2,2,567,,,34302028,-119288087,5000,,,34543,2061,,97081,5,,,,,1928,1,,98206,297867,2016,199661,3140.76,"",,24621
14328033,,"",,,,3.5,4,,,,,4225,,,,6059,0,3,2,629,TRUE,,33640203,-117772753,9583,1,,52650,1286,275111,96940,0,,1,,,2006,,,759392,1690607,2015,931215,30529.78,"",,7583
13070850,,"",1,,,3,4,,4,,,2091,,,,6037,0,3,,,,2,34055115,-117839054,12161,1,,34636,3101,,96522,0,,,,1,1988,,,205436,461848,2015,256412,6234.24,"",,23918
17056457,-0.0141,2016-01-14,,,,2,3,,,,1193,1193,,,1193,6111,0,2,2,400,,,34459569,-119233112,8000,,,13091,2061,,97099,5,,,,,1961,1,,263000,526000,2015,263000,6562.86,"",,18788
17283418,,"",,,,3,4,,,,3309,3309,,,3309,6111,3,3,2,672,,,34197747,-118848803,23528,1,486,34278,2061,,96385,8,,,,,1995,1,,395574,599042,2015,203468,6713.48,"",,4842
11567887,,"",1,,,2,2,,4,,,1142,,,,6037,0,2,,,,2,34050100,-118472000,34128,1,,12447,3101,113910,96030,0,,,,1,1970,,,58932,88483,2015,29551,1169.5,"",,20489
